,median_income,population_density,housing_units_density,duration,weekend,sin_time,cos_time,sin_date,cos_date,tornado_intensity,tornado_area,average_range,minimum_range,average_latitude,average_longitude,percent_land,multi_vortex
11493,-0.36995119697710693,-0.2373829146856157,-0.2539106777304306,-0.662919822492436,1.6851334149207275,-0.5699690758762559,-0.6511938441496193,0.9947172263645845,0.09181206854817227,-0.391644424303328,-0.27545272311830493,1.3052589644322685,1.45032130920622,-0.8232442321573784,-1.1053521799882793,0.4260023916830542,-0.07031866989274754
3685,-0.2236727077479758,0.05066093668986864,0.0530097847912718,0.648116816485014,-0.5934248239015795,-0.7170093040123003,-0.3630781149982967,1.0404540652265057,0.7240611764516391,-0.391644424303328,-0.251539034201191,-0.6301774672987327,-0.5054682326893317,-0.5941902124531143,0.5966489429832078,0.04066305722537623,-0.07031866989274754
8528,-1.0233567974116502,-0.22349959370890052,-0.2360827237570743,-0.8085905601565971,-0.5934248239015795,-0.7625070911489426,0.6163174732402595,-0.9042878722930378,-1.044907674675571,-0.391644424303328,-0.27545272311830493,-0.6301774672987327,-0.5054682326893317,-0.4549437408323173,-2.3359193641077574,0.4203059213942795,-0.07031866989274754
7776,-1.9270516965678988,-0.2173292288303605,-0.2297905047076544,-0.662919822492436,-0.5934248239015795,2.004222000279719,1.4612142524780785,0.07556781458010955,2.010434871919911,-0.391644424303328,-0.27545272311830493,-0.6301774672987327,-0.5054682326893317,-0.8967126005250198,0.451095917266988,0.30877978530041017,-0.07031866989274754
1490,0.7994262605232146,0.23927777218160495,0.24841814304825544,-0.8085905601565971,-0.5934248239015795,-0.7064085669177858,-0.3897257931079267,-0.742734816070259,-1.0748186932595327,-0.391644424303328,-0.27545272311830493,-0.0771956296613038,0.05332877928082591,0.72979954040676,-0.5710765165699269,0.3075008087011829,-0.07031866989274754
5422,1.2415785079082453,0.12765026210619815,0.12816684565934242,-0.8085905601565971,-0.5934248239015795,-0.8143281692082882,0.3435823513541684,0.9524203286021959,-0.040076242203812944,-0.391644424303328,-0.27545272311830493,-0.6301774672987327,-0.5054682326893317,-0.1704671392550729,-0.2892412794459803,-0.059665128873985694,-0.07031866989274754
2687,-1.1183527697773128,-0.17750232825069273,-0.18819194543648976,0.5024460788208528,-0.5934248239015795,2.2653541371575803,-0.8258536348466972,0.7449836922168162,-0.42947908089867604,-0.391644424303328,1.8289519015877238,-0.0771956296613038,-0.2260697267042529,-0.05169994898022934,0.014306527467405277,0.4170679897241416,-0.07031866989274754
7737,1.8193785403633131,0.7664232626005171,0.7878011426735252,-0.8085905601565971,-0.5934248239015795,-0.7882787140705645,0.5124367153985971,0.11325685330119668,-0.9470088641171759,-0.391644424303328,-0.27545272311830493,1.8582408020696974,2.0091183211763775,0.5106796576928407,-1.5813098294365997,0.32317225204969435,-0.07031866989274754
7702,2.520579786697142,0.7556251240630719,0.7364146871032627,-0.662919822492436,1.6851334149207275,0.5373708115833348,1.7858380118404782,-1.7442065595970035,1.5740895260138998,-0.391644424303328,-0.27545272311830493,-0.76842292670809,-0.7848667386744105,1.6270006486325472,-0.15538536549114532,-0.06842126108968151,-0.07031866989274754
14222,0.6013549806309784,0.25975216473312424,0.3162342816920028,-0.3715783471641138,-0.5934248239015795,-0.7170093040123008,0.7519391006336463,-0.4148251476635245,-1.0833990007000465,-0.391644424303328,-0.27545272311830493,-0.6301774672987327,-0.5054682326893317,0.647945622681416,1.5456973635595532,0.3337373574888029,-0.07031866989274754
