,median_income,population_density,housing_units_density,duration,weekend,sin_time,cos_time,sin_date,cos_date,tornado_intensity,tornado_area,average_range,minimum_range,average_latitude,average_longitude,percent_land,multi_vortex
13858,0.49445261960713077,-0.15268063317111108,-0.16197436606390697,-0.5172490848282749,-0.5934248239015795,-0.7480174515889881,0.6642037016786646,0.5844823738882776,-0.6186335049604373,-0.391644424303328,-0.20371165636696306,7.664550097262702,7.597088440877954,0.8709527763915613,0.1799835497046727,0.3932786181016315,-0.07031866989274754
8101,-0.04592733420792691,-0.23724267912019434,-0.2542602454553983,-0.662919822492436,1.6851334149207275,-0.20785598902355215,-1.0496736337139516,-0.11850093645064515,-1.0312017437793728,-0.391644424303328,-0.27545272311830493,9.599986528993703,9.832276488758584,1.0837624278677067,-1.2511844470993336,0.3347393258766051,-0.07031866989274754
9410,1.4142211434519292,-0.19755601410594795,-0.21405995708410475,0.06543386582836949,1.6851334149207275,-0.6359910331299596,-0.53925072491102,0.6947223587612524,-0.4953029913844592,-0.391644424303328,-0.251539034201191,-0.4919320078893755,-0.5054682326893317,0.7582429867205857,-0.6747061008750472,0.33942396111009426,-0.07031866989274754
7898,2.472358912631493,0.2050602942187918,0.2669452324715472,-0.8085905601565971,1.6851334149207275,0.24904440546943016,-1.31153575511057,-1.0619361335875728,-0.9982806282762134,-0.391644424303328,-0.27545272311830493,-0.6301774672987327,-0.5054682326893317,-1.5562107744451872,1.280604199396997,-2.7613818011698648,-0.07031866989274754
8241,1.0037058716443616,0.42705319428081306,0.42425070870704384,-0.662919822492436,-0.5934248239015795,-0.7925619333230483,0.49148280419279405,0.28300060897123785,-0.857039192032154,-0.391644424303328,-0.251539034201191,0.8905225862041968,0.8915242972360623,-0.3881332458240629,-0.7115039113498584,0.02028481143140302,-0.07031866989274754
1201,-1.1589195368484149,-0.1662834830169835,-0.1766562105125533,-0.662919822492436,-0.5934248239015795,-0.24212290345437348,-1.021677437192276,0.8210889327067713,-0.314216015055767,-0.391644424303328,-0.27545272311830493,-0.6301774672987327,-0.5054682326893317,-0.36786465667302315,0.19827696374847517,0.18298883078804987,-0.07031866989274754
14211,1.22627029391915,-0.13445000966633358,-0.06829021577254452,0.3567753411566917,1.6851334149207275,-0.7367183745969231,0.6981424457169221,1.008473512934981,0.14551772502047075,-0.391644424303328,-0.27545272311830493,-0.21544108907066103,-0.2260697267042529,-2.5697877165335066,1.4054251028878628,-8.31992373175677,-0.07031866989274754
10495,-1.4824331258179582,-0.22027417570420915,-0.22944093698268667,0.5024460788208528,1.6851334149207275,-0.7605325195478854,-0.23432251792233222,0.44083880152759436,-0.7470490261668354,-0.391644424303328,-0.08414321178139324,-0.3536865484800183,-0.2260697267042529,-0.11993261630417437,-0.10268320623944602,0.27006182887086805,-0.07031866989274754
425,-1.0959007225933066,0.40082914354701776,0.300853301793421,-0.662919822492436,-0.5934248239015795,0.837103068114732,-1.434064185125237,-1.7961285507741438,1.509602291853019,-0.391644424303328,-0.27545272311830493,-0.6301774672987327,-0.5054682326893317,-2.3400384125860128,-0.66848832581674,-3.1554902788693715,-0.07031866989274754
1536,1.2585025889295227,-0.0376874695255915,-0.05011269407422047,-0.5172490848282749,1.6851334149207275,-0.3556748953985858,-0.917258288299456,-0.11850093645064515,-1.0312017437793728,-0.391644424303328,-0.27545272311830493,-0.9066683861174472,-0.7848667386744105,0.7130179070816054,0.403209120735093,0.4024634818940483,-0.07031866989274754
